Crossover Rate: 90.0
Mutation Rate: 20.0
Population Size 500
Number of Generations 100
Cipher Text: mvazmjlgwzlfdqgmjltikshkrblapwegmshxlrniuychdmzwwfukbtuwvlighwiimrfyiecygldsiqttmavzikynijklgytpxpkwooegiymvweifuiijllgqysaegxdsivxeqlessfiixysxjywiatsfusdrmpwficifndpfnihiimgefwwrchkhtdmeolcdrjsrfnyeiofwloiwbjcdijlqqtvvsfjiivtnllkvzvvvtvxjeuchismxcxdmgatduprotukwleifxwinswknrotilldsdrlaxwzxeungirkspcekpnvgxgvuopvyusczccikzevnyilojdzvrvllmfjmtsmppfnitbvadudvdomhisiumvhaghicxmpuweaswhkgzwbvvzmfenygwggogiwxwekgbhvuihakqgnkmpzvomvbrkxbwsjrrvgljbzeqqtvvshocieqlwldwejlmwjbzegvhiinityogtldwjhwrkkzseanynwimwmnzisbmwfoafwbcmkifdswimffwdokjdrlzahidbumvzwakiciilscxdmismudwewkbaawfsahisyawqqehtlauwhvdgknavwlqusnlkxgxkibpwjwavqmdikbgifngsumgguumhtjsyhzqzmiubgrobxgyemibkxwrgowrfxuachwfadfwmjeipnrpgekmhhjjkpbavsswhhmkazgcewirmeabkrkhkjiukahdrvgjjcjslnzacvgrplzdmfswmlsldhpikftmgjarzvmbztqfglbprrkxtiektmglecelghvsbmrwmjgyswjcjecdqwphyhklesatulicingqchkswiesjrkktaegusnouhxywpcnvmgefwwrchkvnvctigoheevuwyjxxofsxzvpxtwjgahsxhivfpknkptoxzkzdhlsilmdyesbeijmcavlpdvjetkhwbasesyxldqvsgjikltreqkkefhtxdmlezuetzfiumrrstzwdcdhvlvlzwdahiiiwwvmnlxczjegvxihzgcfdlbtqrfajiwmgslxebuvapukmdfeuhxvjshbzwdwfwohreepazuwnlqtvvkyhzzgxeflpcrelvztidlespxkwrvcfrlhadavfoflaopglguilvvixyicuojektjrvpmlgoilbwmjolqfvfdhweeoevhbtjmeaahthzfswlcssgafcgzquhswzktjytxsmvkyuebofydwjrekjgwcsshseclithrxxnyxncdzxlslwoeweqikoightsraafaoegttjabaofnwiujsymzrtskgbhyhwycyifdlbtjzwveyvrtryqktyllvefswefhpxljijynehslahzrvxcmjlwehfneklvcwkisbqldsjwnkggnuragteevsewltxevzegzpflvkmxauoaxzwwchuimtjskfulghzqxgwwlhswgfuyizptagjweihstgeanyijxkzsuytpjeksjrtoxhzavyuhnwsjwqamkigiwksvzfaoivjwefuqeevspyuehhghazvvliglpwoxzxgzspricmrexjkaklflbgbamwcwirjhuidikaymaotfhbvlwxhamsszfkuiwlxskmiafqlawglwskuxrkzieujidflzahihivnxumrvygswzmuwciprafcigryapwaanyoaeilvcavhnoxldsrwdpvkwfbjiilvjwcnkvxnugiochxhvvnansfacfxxjydmhsagjkylvopwpsdswrsdhpkmyissgvazzftamdgsnvmjgtwwuzlpayxgnhyhklqyvanyzpqzdcqzysalsfzpvbhullpwswmxkekshbzwpclarwkbavewdwrobxgyaqglvpnszsnsuzbapstdtzygirvitmfjihwvwwcbiymkaakfylpzlxnyfjbyxgnavuyyqwvvafxrsdhepcfrdnwfeuywbaesagnlbtxnwrvcvxwoxewftkbdikzwtmlcmeyjtideyomjjspwhhxsbaefnusialcxeslrwlqfehwawuqnidjgetlmeynltneqsopoxkuwbzrgovlssogljxgewlwgzstzawllhwqtpcjioydftrwvzcfupoqupeuknppnscuvvehsgueokhwpvegeifxlmkzqaqfsxnysjrnlmobzmvajexrtahghkwdflzagkxwfqfauajftxzoeumvmoevoehyddlmflwsaltxfkigbfpbekscozqtullwcngqwsnziyujibpdguwejapawflrsighzfetsgslejkdwjuhvukewrwvgmcdmchkpnlalwbuholvsaalgiziumtkmrawiklwzcvihzwnagmlttrkwvqzgtifszoinlptzwmelntexsmpmkxwetdebukxdikxscahvxywvqidwlixlhmvdzlzdgoilbwmjzicxjyckmhkbylljpwalafxwmjzepxjgaakharshapvvpamlibinzsmhvawikwrsibfvwvifdzuqmkzmuukxxtmvaoegfhvfmjtgfsxywmtinrhtgjuvvztzilegrcuvezflgbrhgikwjclwhmpaavrmarvvsxgxuvtaekwbuztzpgbmpghilvkgghksusgeabvziywttwmalprxllgvvpaafvsojvavefchtgnwitzeovvvlhaudvrgyvzemjlqvtiearruixbygojvzvfhvfmjwsmcskwjhojmkealoscghtesatulbtarkknuumihafghfvxluweatzbpvudccqfvsshggseenaeabzaccchcqiayyilanwzavwhhvszeczuxvkzvgqrggokkdwjftzmgnuiyugwrfhkhumralwzojsbyqlksswuchryeuavrtifldstrkumjbzefbtwkgsfvvjdrwldswlklifldogethdwsxyimchakowejnsijqftjihtvuxkpvjpszakb
CROSSOVER: Uniform Crossover
MUTATION: Inversion Mutation
Seed 57

Best: 0.5925396384332108	Average: 0.700144123334449
Best: 0.5844009039169735	Average: 0.68742391134918
Best: 0.5409828925343154	Average: 0.6706729507867428
Best: 0.522530130565785	Average: 0.6434471623702711
Best: 0.5070955138935387	Average: 0.6115951385336459
Best: 0.47402607967860727	Average: 0.5788722103783059
Best: 0.4445557750251088	Average: 0.5497088332105791
Best: 0.4125913960495481	Average: 0.5184731926347502
Best: 0.38121670572480754	Average: 0.48633048275862023
Best: 0.35005205892199526	Average: 0.4548809388684301
Best: 0.2976333110143957	Average: 0.420657040776699
Best: 0.2743908603950452	Average: 0.3864764642785404
Best: 0.24395523937060598	Average: 0.35530442825577524
Best: 0.20303290927351858	Average: 0.32504021600267813
Best: 0.20303290927351858	Average: 0.29794517013726113
Best: 0.18655523937060595	Average: 0.27114101064613333
Best: 0.16151218613993976	Average: 0.24582412105791743
Best: 0.1481376297288249	Average: 0.22275345242718442
Best: 0.14798985604285234	Average: 0.20075384974891194
Best: 0.1466507197857382	Average: 0.18205544479410793
Best: 0.1460511215266153	Average: 0.1671733802477404
Best: 0.14531158352862408	Average: 0.15663675728155357
Best: 0.14531158352862408	Average: 0.14987004124539702
Best: 0.14531158352862408	Average: 0.14704363977234727
Best: 0.14531158352862408	Average: 0.146181987947774
Best: 0.14531158352862408	Average: 0.1454825041848009
Best: 0.14531158352862408	Average: 0.14531426688985608
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
Best: 0.14531158352862408	Average: 0.14531158352862408
